publication_id,title,issue_number,publication_date,scope_item_id,scope_id,scope_name,industry_age,batman_era,publication_type,continuity_type,batman_role,new_or_reprint_content,owned,ownership_status,ordered,edition_status,facsimile_exists,facsimile_owned,shopping_status,shopping_priority,gap_priority,gap_reason,source,confidence,notes
PUB-BAT-0283,Batman,283,,bronze_age_batman_core,core_batman_detective,Core Batman and Detective Comics,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead,new story,No,MISSING,No,NO CONFIRMED FACSIMILE,No,No,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review,Range follows Library researched Batman-specific Bronze convention.
PUB-BAT-0284,Batman,284,,bronze_age_batman_core,core_batman_detective,Core Batman and Detective Comics,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead,new story,No,MISSING,No,NO CONFIRMED FACSIMILE,No,No,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review,Range follows Library researched Batman-specific Bronze convention.
PUB-BAT-0285,Batman,285,,bronze_age_batman_core,core_batman_detective,Core Batman and Detective Comics,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead,new story,No,MISSING,No,NO CONFIRMED FACSIMILE,No,No,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review,Range follows Library researched Batman-specific Bronze convention.
PUB-BAT-0286,Batman,286,,bronze_age_batman_core,core_batman_detective,Core Batman and Detective Comics,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead,new story,No,MISSING,No,NO CONFIRMED FACSIMILE,No,No,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review,Range follows Library researched Batman-specific Bronze convention.
PUB-BAT-0287,Batman,287,,bronze_age_batman_core,core_batman_detective,Core Batman and Detective Comics,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead,new story,No,MISSING,No,NO CONFIRMED FACSIMILE,No,No,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review,Range follows Library researched Batman-specific Bronze convention.
PUB-BAT-0288,Batman,288,,bronze_age_batman_core,core_batman_detective,Core Batman and Detective Comics,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead,new story,No,MISSING,No,NO CONFIRMED FACSIMILE,No,No,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review,Range follows Library researched Batman-specific Bronze convention.
PUB-BAT-0289,Batman,289,,bronze_age_batman_core,core_batman_detective,Core Batman and Detective Comics,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead,new story,No,MISSING,No,NO CONFIRMED FACSIMILE,No,No,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review,Range follows Library researched Batman-specific Bronze convention.
PUB-BAT-0290,Batman,290,,bronze_age_batman_core,core_batman_detective,Core Batman and Detective Comics,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead,new story,No,MISSING,No,NO CONFIRMED FACSIMILE,No,No,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review,Range follows Library researched Batman-specific Bronze convention.
PUB-BAT-0291,Batman,291,,bronze_age_batman_core,core_batman_detective,Core Batman and Detective Comics,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead,new story,No,MISSING,No,NO CONFIRMED FACSIMILE,No,No,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review,Range follows Library researched Batman-specific Bronze convention.
PUB-BAT-0292,Batman,292,,bronze_age_batman_core,core_batman_detective,Core Batman and Detective Comics,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead,new story,No,MISSING,No,NO CONFIRMED FACSIMILE,No,No,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review,Range follows Library researched Batman-specific Bronze convention.
PUB-BAT-0293,Batman,293,,bronze_age_batman_core,core_batman_detective,Core Batman and Detective Comics,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead,new story,No,MISSING,No,NO CONFIRMED FACSIMILE,No,No,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review,Range follows Library researched Batman-specific Bronze convention.
PUB-BAT-0294,Batman,294,,bronze_age_batman_core,core_batman_detective,Core Batman and Detective Comics,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead,new story,No,MISSING,No,NO CONFIRMED FACSIMILE,No,No,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review,Range follows Library researched Batman-specific Bronze convention.
PUB-BAT-0295,Batman,295,,bronze_age_batman_core,core_batman_detective,Core Batman and Detective Comics,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead,new story,No,MISSING,No,NO CONFIRMED FACSIMILE,No,No,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review,Range follows Library researched Batman-specific Bronze convention.
PUB-BAT-0296,Batman,296,,bronze_age_batman_core,core_batman_detective,Core Batman and Detective Comics,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead,new story,No,MISSING,No,NO CONFIRMED FACSIMILE,No,No,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review,Range follows Library researched Batman-specific Bronze convention.
PUB-BAT-0297,Batman,297,,bronze_age_batman_core,core_batman_detective,Core Batman and Detective Comics,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead,new story,No,MISSING,No,NO CONFIRMED FACSIMILE,No,No,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review,Range follows Library researched Batman-specific Bronze convention.
PUB-BAT-0298,Batman,298,,bronze_age_batman_core,core_batman_detective,Core Batman and Detective Comics,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead,new story,No,MISSING,No,NO CONFIRMED FACSIMILE,No,No,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review,Range follows Library researched Batman-specific Bronze convention.
PUB-BAT-0299,Batman,299,,bronze_age_batman_core,core_batman_detective,Core Batman and Detective Comics,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead,new story,No,MISSING,No,NO CONFIRMED FACSIMILE,No,No,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review,Range follows Library researched Batman-specific Bronze convention.
PUB-BAT-0300,Batman,300,,bronze_age_batman_core,core_batman_detective,Core Batman and Detective Comics,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead,new story,No,MISSING,No,NO CONFIRMED FACSIMILE,No,No,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review,Range follows Library researched Batman-specific Bronze convention.
PUB-BAT-0301,Batman,301,,bronze_age_batman_core,core_batman_detective,Core Batman and Detective Comics,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead,new story,No,MISSING,No,NO CONFIRMED FACSIMILE,No,No,BUY IF CHEAP,LOW,MEDIUM,Adjacent to an owned run.,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review,Range follows Library researched Batman-specific Bronze convention.
PUB-BAT-0302,Batman,302,,bronze_age_batman_core,core_batman_detective,Core Batman and Detective Comics,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead,new story,Yes,OWNED,No,OWNED - EDITION UNCLASSIFIED,No,No,OWNED,LOW,OWNED,Already owned.,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review,Range follows Library researched Batman-specific Bronze convention.
PUB-BAT-0303,Batman,303,,bronze_age_batman_core,core_batman_detective,Core Batman and Detective Comics,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead,new story,No,MISSING,No,NO CONFIRMED FACSIMILE,No,No,BUY IF CHEAP,LOW,MEDIUM,Adjacent to an owned run.,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review,Range follows Library researched Batman-specific Bronze convention.
PUB-BAT-0304,Batman,304,,bronze_age_batman_core,core_batman_detective,Core Batman and Detective Comics,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead,new story,No,MISSING,No,NO CONFIRMED FACSIMILE,No,No,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review,Range follows Library researched Batman-specific Bronze convention.
PUB-BAT-0305,Batman,305,,bronze_age_batman_core,core_batman_detective,Core Batman and Detective Comics,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead,new story,No,MISSING,No,NO CONFIRMED FACSIMILE,No,No,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review,Range follows Library researched Batman-specific Bronze convention.
PUB-BAT-0306,Batman,306,,bronze_age_batman_core,core_batman_detective,Core Batman and Detective Comics,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead,new story,No,MISSING,No,NO CONFIRMED FACSIMILE,No,No,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review,Range follows Library researched Batman-specific Bronze convention.
PUB-BAT-0307,Batman,307,,bronze_age_batman_core,core_batman_detective,Core Batman and Detective Comics,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead,new story,No,MISSING,No,NO CONFIRMED FACSIMILE,No,No,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review,Range follows Library researched Batman-specific Bronze convention.
PUB-BAT-0308,Batman,308,,bronze_age_batman_core,core_batman_detective,Core Batman and Detective Comics,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead,new story,No,MISSING,No,NO CONFIRMED FACSIMILE,No,No,BUY IF CHEAP,LOW,MEDIUM,Adjacent to an owned run.,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review,Range follows Library researched Batman-specific Bronze convention.
PUB-BAT-0309,Batman,309,,bronze_age_batman_core,core_batman_detective,Core Batman and Detective Comics,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead,new story,Yes,OWNED,No,OWNED - EDITION UNCLASSIFIED,No,No,OWNED,LOW,OWNED,Already owned.,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review,Range follows Library researched Batman-specific Bronze convention.
PUB-BAT-0310,Batman,310,,bronze_age_batman_core,core_batman_detective,Core Batman and Detective Comics,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead,new story,No,MISSING,No,NO CONFIRMED FACSIMILE,No,No,BUY IF CHEAP,LOW,HIGH,Fills a small gap between owned issues.,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review,Range follows Library researched Batman-specific Bronze convention.
PUB-BAT-0311,Batman,311,,bronze_age_batman_core,core_batman_detective,Core Batman and Detective Comics,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead,new story,No,MISSING,No,NO CONFIRMED FACSIMILE,No,No,BUY IF CHEAP,LOW,HIGH,Fills a small gap between owned issues.,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review,Range follows Library researched Batman-specific Bronze convention.
PUB-BAT-0312,Batman,312,,bronze_age_batman_core,core_batman_detective,Core Batman and Detective Comics,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead,new story,Yes,OWNED,No,OWNED - EDITION UNCLASSIFIED,No,No,OWNED,LOW,OWNED,Already owned.,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review,Range follows Library researched Batman-specific Bronze convention.
PUB-BAT-0313,Batman,313,,bronze_age_batman_core,core_batman_detective,Core Batman and Detective Comics,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead,new story,No,MISSING,No,NO CONFIRMED FACSIMILE,No,No,BUY IF CHEAP,LOW,HIGH,Fills a small gap between owned issues.,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review,Range follows Library researched Batman-specific Bronze convention.
PUB-BAT-0314,Batman,314,,bronze_age_batman_core,core_batman_detective,Core Batman and Detective Comics,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead,new story,No,MISSING,No,NO CONFIRMED FACSIMILE,No,No,BUY IF CHEAP,LOW,HIGH,Fills a small gap between owned issues.,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review,Range follows Library researched Batman-specific Bronze convention.
PUB-BAT-0315,Batman,315,,bronze_age_batman_core,core_batman_detective,Core Batman and Detective Comics,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead,new story,Yes,OWNED,No,OWNED - EDITION UNCLASSIFIED,No,No,OWNED,LOW,OWNED,Already owned.,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review,Range follows Library researched Batman-specific Bronze convention.
PUB-BAT-0316,Batman,316,,bronze_age_batman_core,core_batman_detective,Core Batman and Detective Comics,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead,new story,No,MISSING,No,NO CONFIRMED FACSIMILE,No,No,BUY IF CHEAP,LOW,MEDIUM,Adjacent to an owned run.,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review,Range follows Library researched Batman-specific Bronze convention.
PUB-BAT-0317,Batman,317,,bronze_age_batman_core,core_batman_detective,Core Batman and Detective Comics,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead,new story,No,MISSING,No,NO CONFIRMED FACSIMILE,No,No,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review,Range follows Library researched Batman-specific Bronze convention.
PUB-BAT-0318,Batman,318,,bronze_age_batman_core,core_batman_detective,Core Batman and Detective Comics,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead,new story,No,MISSING,No,NO CONFIRMED FACSIMILE,No,No,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review,Range follows Library researched Batman-specific Bronze convention.
PUB-BAT-0319,Batman,319,,bronze_age_batman_core,core_batman_detective,Core Batman and Detective Comics,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead,new story,No,MISSING,No,NO CONFIRMED FACSIMILE,No,No,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review,Range follows Library researched Batman-specific Bronze convention.
PUB-BAT-0320,Batman,320,,bronze_age_batman_core,core_batman_detective,Core Batman and Detective Comics,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead,new story,No,MISSING,No,NO CONFIRMED FACSIMILE,No,No,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review,Range follows Library researched Batman-specific Bronze convention.
PUB-BAT-0321,Batman,321,,bronze_age_batman_core,core_batman_detective,Core Batman and Detective Comics,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead,new story,No,MISSING,No,NO CONFIRMED FACSIMILE,No,No,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review,Range follows Library researched Batman-specific Bronze convention.
PUB-BAT-0322,Batman,322,,bronze_age_batman_core,core_batman_detective,Core Batman and Detective Comics,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead,new story,No,MISSING,No,NO CONFIRMED FACSIMILE,No,No,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review,Range follows Library researched Batman-specific Bronze convention.
PUB-BAT-0323,Batman,323,,bronze_age_batman_core,core_batman_detective,Core Batman and Detective Comics,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead,new story,No,MISSING,No,NO CONFIRMED FACSIMILE,No,No,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review,Range follows Library researched Batman-specific Bronze convention.
